state_sigla,city,localizador,latitud,longitud
PR,conselheiro mairinck,"conselheiro mairinck PR, Brazil",-23.6229983,-50.1706779
PR,ribeirao do pinhal,"ribeirao do pinhal PR, Brazil",-23.4063092,-50.3581945
PR,rolandia,"rolandia PR, Brazil",-23.3119901,-51.3674145
PR,sao martinho,"sao martinho PR, Brazil",-23.1945651,-51.4407828
PR,jaguapita,"jaguapita PR, Brazil",-23.1102516,-51.5327741
PR,pitangueiras,"pitangueiras PR, Brazil",-23.2313428,-51.587301
PR,miraselva,"miraselva PR, Brazil",-22.9675823,-51.4847793
PR,prado ferreira,"prado ferreira PR, Brazil",-23.039784,-51.4431235
PR,guaraci,"guaraci PR, Brazil",-22.970394,-51.6479769
PR,bentopolis,"bentopolis PR, Brazil",-22.9288622,-51.7152255
PR,centenario do sul,"centenario do sul PR, Brazil",-22.821497,-51.5951456
PR,lupionopolis,"lupionopolis PR, Brazil",-22.7558205,-51.6575301
PR,cafeara,"cafeara PR, Brazil",-22.78905,-51.714195
PR,santo inacio,"santo inacio PR, Brazil",-22.6973239,-51.792679
PR,santa ines,"santa ines PR, Brazil",-22.640225,-51.9031333
PR,itaguaje,"itaguaje PR, Brazil",-22.618282,-51.967351
PR,nossa senhora das gracas,"nossa senhora das gracas PR, Brazil",-22.9138823,-51.7962681
PR,colorado,"colorado PR, Brazil",-22.8385097,-51.9730135
PR,alto alegre,"alto alegre PR, Brazil",-24.9610537,-53.4899277
PR,arapongas,"arapongas PR, Brazil",-23.4152862,-51.4293961
PR,sabaudia,"sabaudia PR, Brazil",-23.319019,-51.5544109
PR,astorga,"astorga PR, Brazil",-23.2350184,-51.6647074
PR,santa zelia,"santa zelia PR, Brazil",-23.1747541,-51.6787043
PR,icara,"icara PR, Brazil",-23.1709863,-51.633924
PR,iguaracu,"iguaracu PR, Brazil",-23.1972911,-51.8244524
PR,angulo,"angulo PR, Brazil",-23.1958345,-51.9094976
PR,munhoz de melo,"munhoz de melo PR, Brazil",-23.0158278,-49.9540397
PR,santa fe,"santa fe PR, Brazil",-23.039993,-51.808014
PR,florida,"florida PR, Brazil",-23.0861312,-51.9540843
PR,lobato,"lobato PR, Brazil",-23.0077055,-51.9524309
PR,apucarana,"apucarana PR, Brazil",-23.5525327,-51.4610764
PR,california,"california PR, Brazil",-23.6672543,-51.3554556
PR,marilandia do sul,"marilandia do sul PR, Brazil",-23.7462425,-51.3021452
PR,maua da serra,"maua da serra PR, Brazil",-23.9045517,-51.2261166
PR,rio bom,"rio bom PR, Brazil",-23.7618456,-51.4127871
PR,faxinal,"faxinal PR, Brazil",-24.001212,-51.3222727
PR,grandes rios,"grandes rios PR, Brazil",-24.1454626,-51.5063628
PR,rio branco do ivai,"rio branco do ivai PR, Brazil",-24.3193396,-51.3139672
PR,rosario do ivai,"rosario do ivai PR, Brazil",-24.2545374,-51.2505025
PR,cruzmaltina,"cruzmaltina PR, Brazil",-23.9930826,-51.4435583
PR,jardim alegre,"jardim alegre PR, Brazil",-24.1795192,-51.6927177
PR,lidianopolis,"lidianopolis PR, Brazil",-24.1073464,-51.6525676
PR,ivaipora,"ivaipora PR, Brazil",-24.2433517,-51.6719268
PR,ariranha do ivai,"ariranha do ivai PR, Brazil",-24.3834527,-51.5876772
PR,arapua,"arapua PR, Brazil",-24.3079525,-51.7901941
PR,cambira,"cambira PR, Brazil",-23.6002773,-51.5809914
PR,novo itacolomi,"novo itacolomi PR, Brazil",-23.7632302,-51.5074087
PR,jandaia do sul,"jandaia do sul PR, Brazil",-23.6003907,-51.645674
PR,marumbi,"marumbi PR, Brazil",-23.7070343,-51.6408276
PR,kalore,"kalore PR, Brazil",-23.8242643,-51.6683666
PR,borrazopolis,"borrazopolis PR, Brazil",-23.9399295,-51.5842203
PR,sao joao do ivai,"sao joao do ivai PR, Brazil",-23.9914063,-51.8232148
PR,luar,"luar PR, Brazil",-25.2657539,-48.8378141
PR,ubauna,"ubauna PR, Brazil",-23.9768915,-51.714607
PR,lunardelli,"lunardelli PR, Brazil",-24.0793542,-51.7421822
PR,godoy moreira,"godoy moreira PR, Brazil",-24.1925289,-51.9232662
PR,bom sucesso,"bom sucesso PR, Brazil",-23.7101968,-51.7661597
PR,sao pedro do ivai,"sao pedro do ivai PR, Brazil",-23.8660384,-51.8563711
PR,fenix,"fenix PR, Brazil",-23.9169495,-51.9801443
PR,barbosa ferraz,"barbosa ferraz PR, Brazil",-24.0287182,-52.00811
PR,corumbatai do sul,"corumbatai do sul PR, Brazil",-24.100956,-52.11766
PR,mandaguari,"mandaguari PR, Brazil",-23.5224849,-51.6787511
PR,marialva,"marialva PR, Brazil",-23.4820987,-51.795788
PR,aquidaban,"aquidaban PR, Brazil",-23.5858257,-51.9038367
PR,sao miguel do cambui,"sao miguel do cambui PR, Brazil",-23.6105909,-51.8598478
PR,maringa,"maringa PR, Brazil",-23.5247319,-52.0514091
PR,sarandi,"sarandi PR, Brazil",-23.444117,-51.876016
PR,floresta,"floresta PR, Brazil",-23.6144046,-52.0819003
PR,ivatuba,"ivatuba PR, Brazil",-23.618722,-52.2174491
PR,paicandu,"paicandu PR, Brazil",-23.4575884,-52.048988
PR,doutor camargo,"doutor camargo PR, Brazil",-23.5575611,-52.2185546
PR,mandaguacu,"mandaguacu PR, Brazil",-23.3485076,-52.0966215
PR,pulinopolis,"pulinopolis PR, Brazil",-23.2994273,-52.0209498
PR,ourizona,"ourizona PR, Brazil",-23.4047001,-52.1954085
PR,itambe,"itambe PR, Brazil",-23.659424,-51.9903555
PR,presidente castelo branco,"presidente castelo branco PR, Brazil",-23.2790844,-52.1528771
PR,florai,"florai PR, Brazil",-23.3206134,-52.3009856
PR,sao jorge do ivai,"sao jorge do ivai PR, Brazil",-23.4327325,-52.2924553
PR,cianorte,"cianorte PR, Brazil",-23.662036,-52.6103989
PR,sao manoel do parana,"sao manoel do parana PR, Brazil",-23.394137,-52.645376
PR,sao tome,"sao tome PR, Brazil",-23.534946,-52.590125
PR,japura,"japura PR, Brazil",-23.469273,-52.55572
PR,jussara,"jussara PR, Brazil",-23.621931,-52.46931
PR,indianopolis,"indianopolis PR, Brazil",-23.4807249,-52.6987037
PR,terra boa,"terra boa PR, Brazil",-23.768329,-52.447002
PR,peabiru,"peabiru PR, Brazil",-23.9142123,-52.3455598
PR,araruna,"araruna PR, Brazil",-23.9320308,-52.4976047
PR,quinta do sol,"quinta do sol PR, Brazil",-23.8494169,-52.1334452
PR,engenheiro beltrao,"engenheiro beltrao PR, Brazil",-23.7996003,-52.2592684
PR,ivailandia,"ivailandia PR, Brazil",-23.7221801,-52.1785725
PR,iretama,"iretama PR, Brazil",-24.4204859,-52.1021817
PR,luiziana,"luiziana PR, Brazil",-24.2838237,-52.2767531
PR,campo mourao,"campo mourao PR, Brazil",-24.046329,-52.37802
PR,roncador,"roncador PR, Brazil",-24.5952165,-52.2710073
PR,alto sao joao,"alto sao joao PR, Brazil",-26.0965573,-53.3256473
PR,farol,"farol PR, Brazil",-24.0935055,-52.6232183
PR,nova cantu,"nova cantu PR, Brazil",-24.6739252,-52.5731265
PR,mambore,"mambore PR, Brazil",-24.3084433,-52.5298446
PR,campina da lagoa,"campina da lagoa PR, Brazil",-24.5937926,-52.8038965
PR,juranda,"juranda PR, Brazil",-24.420866,-52.841344
PR,rio verde,"rio verde PR, Brazil",-25.0809489,-50.0597102
PR,goioere,"goioere PR, Brazil",-24.1851885,-53.0250623
PR,4o. centenario,"4o. centenario PR, Brazil",-23.804027,-53.008303
PR,moreira sales,"moreira sales PR, Brazil",-24.0509413,-53.0101722
PR,paraná d'oeste,"paraná d'oeste PR, Brazil",-24.1095467,-52.8891676
PR,janiopolis,"janiopolis PR, Brazil",-24.140124,-52.77836
PR,boa esperanca,"boa esperanca PR, Brazil",-24.2411024,-52.7860277
PR,rancho alegre d  oeste,"rancho alegre d  oeste PR, Brazil",-24.3065214,-52.9551791
PR,cruzeiro do oeste,"cruzeiro do oeste PR, Brazil",-23.7839582,-53.0709425
PR,sao silvestre,"sao silvestre PR, Brazil",-25.1049512,-49.6500455
PR,tapejara,"tapejara PR, Brazil",-23.7334411,-52.8701739
PR,tuneiras do oeste,"tuneiras do oeste PR, Brazil",-23.8672329,-52.8749376
PR,mariluz,"mariluz PR, Brazil",-24.0031216,-53.148113
PR,maria helena,"maria helena PR, Brazil",-23.6139395,-53.206135
PR,douradina,"douradina PR, Brazil",-23.3847331,-53.2932989
PR,nova olimpia,"nova olimpia PR, Brazil",-23.4699403,-53.090112
PR,umuarama,"umuarama PR, Brazil",-23.7621152,-53.3116192
PR,serra dos dourados,"serra dos dourados PR, Brazil",-23.615381,-53.384824
PR,santa eliza,"santa eliza PR, Brazil",-23.529233,-53.4633
PR,ivate,"ivate PR, Brazil",-23.4084656,-53.3698352
PR,alto paraiso,"alto paraiso PR, Brazil",-23.508137,-53.728537
PR,icaraima,"icaraima PR, Brazil",-23.3948345,-53.6162036
PR,xambre,"xambre PR, Brazil",-23.7361723,-53.4881707
PR,perobal,"perobal PR, Brazil",-23.894861,-53.409838
PR,perola,"perola PR, Brazil",-23.8031666,-53.6824972
PR,esperanca nova,"esperanca nova PR, Brazil",-23.7246134,-53.8105174
PR,altonia,"altonia PR, Brazil",-23.8722004,-53.894037
PR,sao jorge do patrocinio,"sao jorge do patrocinio PR, Brazil",-23.7612908,-53.8806252
PR,ipora,"ipora PR, Brazil",-24.0039474,-53.7100595
PR,cafezal do sul,"cafezal do sul PR, Brazil",-23.900508,-53.512418
PR,guaipora,"guaipora PR, Brazil",-23.94227,-53.586839
PR,jangada,"jangada PR, Brazil",-24.0115361,-53.5272467
PR,francisco alves,"francisco alves PR, Brazil",-24.0694395,-53.844348
PR,rio bonito,"rio bonito PR, Brazil",-22.7078603,-42.6275545
PR,alto piquiri,"alto piquiri PR, Brazil",-24.0239021,-53.4417448
PR,brasilandia do sul,"brasilandia do sul PR, Brazil",-24.1975793,-53.527551
PR,nova esperanca,"nova esperanca PR, Brazil",-23.1818437,-52.1999852
PR,atalaia,"atalaia PR, Brazil",-23.1513833,-52.0529697
PR,uniflor,"uniflor PR, Brazil",-23.0853871,-52.1584403
PR,cruzeiro do sul,"cruzeiro do sul PR, Brazil",-22.9623678,-52.1625688
PR,paranacity,"paranacity PR, Brazil",-22.9304971,-52.1523164
PR,inaja,"inaja PR, Brazil",-22.7530214,-52.1976067
PR,paranapoema,"paranapoema PR, Brazil",-22.6561084,-52.0865163
PR,jardim olinda,"jardim olinda PR, Brazil",-22.5520625,-52.036373
PR,paranavai,"paranavai PR, Brazil",-23.08165,-52.461724
PR,graciosa,"graciosa PR, Brazil",-23.084042,-52.607311
PR,santo antonio do caiua,"santo antonio do caiua PR, Brazil",-22.7365132,-52.3446998
PR,sao joao do caiua,"sao joao do caiua PR, Brazil",-22.8544849,-52.3371114
PR,alto parana,"alto parana PR, Brazil",-23.131247,-52.318893
PR,tamboara,"tamboara PR, Brazil",-23.1995071,-52.5000131
PR,sao carlos do ivai,"sao carlos do ivai PR, Brazil",-23.315828,-52.476143
PR,paraiso do norte,"paraiso do norte PR, Brazil",-23.2841185,-52.6024125
PR,nova alianca do ivai,"nova alianca do ivai PR, Brazil",-23.176271,-52.603244
PR,rondon,"rondon PR, Brazil",-23.4171839,-52.7722221
PR,guaporema,"guaporema PR, Brazil",-23.340218,-52.778605
PR,cidade gaucha,"cidade gaucha PR, Brazil",-23.3816558,-52.9444098
PR,tapira,"tapira PR, Brazil",-23.323146,-53.0712033
PR,mirador,"mirador PR, Brazil",-23.257015,-52.7756432
PR,amapora,"amapora PR, Brazil",-23.094272,-52.786597
PR,planaltina do parana,"planaltina do parana PR, Brazil",-23.0228724,-52.9160307
PR,guairaca,"guairaca PR, Brazil",-22.9352304,-52.6865101
PR,terra rica,"terra rica PR, Brazil",-22.7264874,-52.6202541
PR,adhemar de barros,"adhemar de barros PR, Brazil",-22.690307,-52.7356442
PR,loanda,"loanda PR, Brazil",-22.9320944,-53.1352452
PR,santa isabel do ivai,"santa isabel do ivai PR, Brazil",-23.0013818,-53.1940876
PR,sao jose do ivai,"sao jose do ivai PR, Brazil",-23.1330341,-53.2783745
PR,santa monica,"santa monica PR, Brazil",-23.1085921,-53.1103971
PR,santa cruz de monte castelo,"santa cruz de monte castelo PR, Brazil",-22.9582028,-53.294859
PR,querencia do norte,"querencia do norte PR, Brazil",-23.083758,-53.483022
PR,porto rico,"porto rico PR, Brazil",-22.774742,-53.267731
PR,sao pedro do parana,"sao pedro do parana PR, Brazil",-22.8240967,-53.222755
PR,porto sao jose,"porto sao jose PR, Brazil",-22.7178722,-53.1774161
PR,marilena,"marilena PR, Brazil",-22.7358333,-53.04
PR,nova londrina,"nova londrina PR, Brazil",-22.7633621,-52.9875908
PR,itauna do sul,"itauna do sul PR, Brazil",-22.7302304,-52.8854393
PR,diamante do norte,"diamante do norte PR, Brazil",-22.6565442,-52.8589113
SC,florianopolis,"florianopolis SC, Brazil",-27.5973002,-48.5496098
SC,floranopolis,"floranopolis SC, Brazil",,
SC,florian&oacute;polis,"florian&oacute;polis SC, Brazil",,
SC,sao jose,"sao jose SC, Brazil",-27.6157733,-48.6276491
SC,sao pedro de alcantara,"sao pedro de alcantara SC, Brazil",-27.5676985,-48.8047973
SC,palhoca,"palhoca SC, Brazil",-27.6447774,-48.6646323
SC,santo amaro da imperatriz,"santo amaro da imperatriz SC, Brazil",-27.6865324,-48.7769405
SC,aguas mornas,"aguas mornas SC, Brazil",-27.696316,-48.8247831
SC,biguacu,"biguacu SC, Brazil",-27.4961277,-48.6542432
SC,antonio carlos,"antonio carlos SC, Brazil",-27.5168462,-48.7684715
SC,governador celso ramos,"governador celso ramos SC, Brazil",-27.317161,-48.557608
SC,tijucas,"tijucas SC, Brazil",-27.239404,-48.6353696
SC,porto belo,"porto belo SC, Brazil",-27.1542415,-48.5424395
SC,bombinhas,"bombinhas SC, Brazil",-27.1519159,-48.4875691
SC,itapema,"itapema SC, Brazil",-27.09472,-48.6137778
SC,canelinha,"canelinha SC, Brazil",-27.2660341,-48.7666708
SC,sao joao batista,"sao joao batista SC, Brazil",-27.277547,-48.8496101
SC,major gercino,"major gercino SC, Brazil",-27.419236,-48.94878
SC,nova trento,"nova trento SC, Brazil",-27.2862616,-48.9302652
SC,botuvera,"botuvera SC, Brazil",-27.1990695,-49.0726471
SC,itajai,"itajai SC, Brazil",-26.9046787,-48.6552979
SC,ilhota,"ilhota SC, Brazil",-26.9022824,-48.8284968
SC,balenario camboriu,"balenario camboriu SC, Brazil",,
SC,balneario camboriu,"balneario camboriu SC, Brazil",-26.9924395,-48.6339782
SC,camboriu,"camboriu SC, Brazil",-27.0273601,-48.6535657
SC,brusque,"brusque SC, Brazil",-27.0964628,-48.9136323
SC,guabiruba,"guabiruba SC, Brazil",-27.0864326,-48.9781319
SC,botuverá,"botuverá SC, Brazil",-27.1990695,-49.0726471
SC,navegantes,"navegantes SC, Brazil",-26.8898813,-48.6495828
SC,balneario picarras,"balneario picarras SC, Brazil",-26.7638889,-48.6716667
SC,penha,"penha SC, Brazil",-26.775418,-48.6465251
SC,barra velha,"barra velha SC, Brazil",-26.6338203,-48.6835001
SC,sao joao do itaperiu,"sao joao do itaperiu SC, Brazil",-26.6186415,-48.7670219
SC,ituporanga,"ituporanga SC, Brazil",-27.4096219,-49.6014812
SC,rio bonito,"rio bonito SC, Brazil",-28.2788046,-49.1473925
SC,chapadao do lageado,"chapadao do lageado SC, Brazil",-27.590507,-49.553879
SC,atalanta,"atalanta SC, Brazil",-27.421916,-49.778863
SC,agrolandia,"agrolandia SC, Brazil",-27.4120688,-49.8294621
SC,petrolandia,"petrolandia SC, Brazil",-27.5329615,-49.6984597
SC,imbuia,"imbuia SC, Brazil",-27.49082,-49.421766
SC,vidal ramos,"vidal ramos SC, Brazil",-27.3908814,-49.3615664
SC,leoberto leal,"leoberto leal SC, Brazil",-27.5071209,-49.2871979
SC,alfredo wagner,"alfredo wagner SC, Brazil",-27.6961513,-49.3326734
SC,angelina,"angelina SC, Brazil",-27.5805287,-48.9838759
SC,rancho queimado,"rancho queimado SC, Brazil",-27.6727911,-49.0124197
SC,anitapolis,"anitapolis SC, Brazil",-27.9041185,-49.1287395
SC,sao bonifacio,"sao bonifacio SC, Brazil",-27.900907,-48.932608
SC,paulo lopes,"paulo lopes SC, Brazil",-27.964968,-48.6830299
SC,garopaba,"garopaba SC, Brazil",-28.0274798,-48.6240197
SC,lages,"lages SC, Brazil",-27.8165664,-50.325883
SC,correia pinto,"correia pinto SC, Brazil",-27.587688,-50.361448
SC,bocaina do sul,"bocaina do sul SC, Brazil",-27.745494,-49.942279
SC,otacilio costa,"otacilio costa SC, Brazil",-27.4832304,-50.1195204
SC,painel,"painel SC, Brazil",-27.9214849,-50.0994933
SC,palmeira,"palmeira SC, Brazil",-27.5797981,-50.1589086
SC,capao alto,"capao alto SC, Brazil",-27.9382827,-50.511491
SC,ponte alta,"ponte alta SC, Brazil",-27.483497,-50.376404
SC,sao jose do cerrito,"sao jose do cerrito SC, Brazil",-27.6627041,-50.5791762
SC,campo belo do sul,"campo belo do sul SC, Brazil",-27.8989298,-50.759562
SC,cerro negro,"cerro negro SC, Brazil",-27.7953331,-50.8741305
SC,anita garibaldi,"anita garibaldi SC, Brazil",-26.3184202,-48.8562776
SC,celso ramos,"celso ramos SC, Brazil",-27.6335797,-51.3368111
SC,sao joaquim,"sao joaquim SC, Brazil",-28.2924972,-49.9353255
SC,urupema,"urupema SC, Brazil",-27.9557716,-49.875957
SC,bom jardim da serra,"bom jardim da serra SC, Brazil",-28.3380324,-49.625588
SC,urubici,"urubici SC, Brazil",-28.015663,-49.592547
SC,rio rufino,"rio rufino SC, Brazil",-27.861691,-49.7806323
SC,bom retiro,"bom retiro SC, Brazil",-27.798993,-49.486994
SC,tubarao,"tubarao SC, Brazil",-28.471488,-49.014132
SC,treze de maio,"treze de maio SC, Brazil",-28.5574415,-49.1447586
SC,jaguaruna,"jaguaruna SC, Brazil",-28.6237365,-49.0288664
SC,sangao,"sangao SC, Brazil",-28.6397512,-49.1266106
SC,pedras grandes,"pedras grandes SC, Brazil",-28.4357866,-49.1864128
SC,azambuja,"azambuja SC, Brazil",-27.1233568,-48.918273
SC,sao ludgero,"sao ludgero SC, Brazil",-28.3243832,-49.174819
SC,gravatal,"gravatal SC, Brazil",-28.3300703,-49.0362296
SC,armazem,"armazem SC, Brazil",-28.2624996,-49.0190126
SC,capivari de baixo,"capivari de baixo SC, Brazil",-28.449773,-48.963144
SC,braco do norte,"braco do norte SC, Brazil",-28.2728633,-49.1622712
SC,rio fortuna,"rio fortuna SC, Brazil",-28.1335539,-49.1048223
SC,santa rosa de lima,"santa rosa de lima SC, Brazil",-28.0404239,-49.1280356
SC,sao martinho,"sao martinho SC, Brazil",-28.165018,-48.9793424
SC,imarui,"imarui SC, Brazil",-28.3440491,-48.8151737
SC,imbituba,"imbituba SC, Brazil",-28.241827,-48.6643444
SC,laguna,"laguna SC, Brazil",-28.4837443,-48.7816572
SC,pescaria brava,"pescaria brava SC, Brazil",-28.3845591,-48.8658054
SC,criciuma,"criciuma SC, Brazil",-28.6789941,-49.3695627
SC,icara,"icara SC, Brazil",-28.7116553,-49.2971441
SC,balneario rincao,"balneario rincao SC, Brazil",-28.8235718,-49.2241642
SC,morro da fumaca,"morro da fumaca SC, Brazil",-28.6522275,-49.2133979
SC,estacao cocal,"estacao cocal SC, Brazil",-28.5974266,-49.2457002
SC,urussanga,"urussanga SC, Brazil",-28.5191381,-49.3201776
SC,cocal do sul,"cocal do sul SC, Brazil",-28.6007346,-49.3248697
SC,forquilhinha,"forquilhinha SC, Brazil",-28.7487602,-49.4737661
SC,sideropolis,"sideropolis SC, Brazil",-28.597588,-49.4250007
SC,treviso,"treviso SC, Brazil",-28.5153879,-49.4582122
SC,nova veneza,"nova veneza SC, Brazil",-28.637371,-49.4997634
SC,nossa senhora de caravaggio,"nossa senhora de caravaggio SC, Brazil",-27.14085375,-51.74964522884078
SC,orleans,"orleans SC, Brazil",-28.3572698,-49.2872434
SC,lauro muller,"lauro muller SC, Brazil",-28.3942244,-49.3975402
SC,grao para,"grao para SC, Brazil",-28.1856937,-49.2163956
SC,ararangua,"ararangua SC, Brazil",-28.9348832,-49.4858389
SC,balneario arroio do silva,"balneario arroio do silva SC, Brazil",-28.9815269,-49.4189932
SC,maracaja,"maracaja SC, Brazil",-28.8628566,-49.449388
SC,meleiro,"meleiro SC, Brazil",-28.8303183,-49.6349851
SC,sapiranga,"sapiranga SC, Brazil",-28.8989335,-49.5481231
SC,morro grande,"morro grande SC, Brazil",-28.6695957,-49.1060946
SC,turvo,"turvo SC, Brazil",-28.9277445,-49.6792206
SC,morro chato,"morro chato SC, Brazil",-26.6165425,-51.5661257
SC,ermo,"ermo SC, Brazil",-28.9849219,-49.6427198
SC,timbe do sul,"timbe do sul SC, Brazil",-28.8300122,-49.8466056
SC,jacinto machado,"jacinto machado SC, Brazil",-28.999338,-49.7603204
SC,balneario gaivota,"balneario gaivota SC, Brazil",-29.1553098,-49.5808712
SC,sombrio,"sombrio SC, Brazil",-29.107985,-49.632776
SC,santa rosa do sul,"santa rosa do sul SC, Brazil",-29.1354955,-49.7154188
SC,sao joao do sul,"sao joao do sul SC, Brazil",-29.2246601,-49.8081785
SC,passo de torres,"passo de torres SC, Brazil",-29.325393,-49.7218979
SC,praia grande,"praia grande SC, Brazil",-29.1966831,-49.9491971
SC,blumenau,"blumenau SC, Brazil",-26.9195567,-49.0658025
SC,indaial,"indaial SC, Brazil",-26.8901747,-49.2416736
SC,pomerode,"pomerode SC, Brazil",-26.7356218,-49.1770095
SC,massaranduba,"massaranduba SC, Brazil",-26.610868,-49.005351
SC,gaspar,"gaspar SC, Brazil",-26.9307306,-48.9566824
SC,timbo,"timbo SC, Brazil",-26.8282737,-49.270641
SC,rio dos cedros,"rio dos cedros SC, Brazil",-26.739777,-49.271828
SC,benedito novo,"benedito novo SC, Brazil",-26.7840657,-49.3629511
SC,doutor pedrinho,"doutor pedrinho SC, Brazil",-26.716408,-49.482726
SC,luiz alves,"luiz alves SC, Brazil",-26.7118577,-48.9126756
SC,apiuna,"apiuna SC, Brazil",-27.0374658,-49.3885037
SC,rodeio,"rodeio SC, Brazil",-26.9233304,-49.3685354
SC,ascurra,"ascurra SC, Brazil",-26.9569975,-49.3767752
SC,ibirama,"ibirama SC, Brazil",-27.0537021,-49.5190771
SC,dalbergia,"dalbergia SC, Brazil",-27.03184,-49.59183
SC,jose boiteux,"jose boiteux SC, Brazil",-26.962072,-49.6262509
SC,vitor meireles,"vitor meireles SC, Brazil",-26.879731,-49.833243
SC,presidente getulio,"presidente getulio SC, Brazil",-27.0426247,-49.6210429
SC,dona emma,"dona emma SC, Brazil",-26.9849398,-49.7265136
SC,witmarsum,"witmarsum SC, Brazil",-26.927487,-49.794675
SC,rio do sul,"rio do sul SC, Brazil",-27.2162607,-49.643654
SC,laurentino,"laurentino SC, Brazil",-27.2193231,-49.7322856
SC,pouso redondo,"pouso redondo SC, Brazil",-27.2567443,-49.9331593
SC,trombudo central,"trombudo central SC, Brazil",-27.3040981,-49.79316
SC,braco do trombudo,"braco do trombudo SC, Brazil",-27.358578,-49.882145
SC,rio do oeste,"rio do oeste SC, Brazil",-27.193267,-49.7984595
SC,lontras,"lontras SC, Brazil",-27.1679891,-49.5424602
SC,presidente nereu,"presidente nereu SC, Brazil",-27.278277,-49.3890424
