state_sigla,city,localizador,latitud
PR,sede alvorada,"sede alvorada PR, Brazil",-24.8272526
PR,rio do salto,"rio do salto PR, Brazil",-25.1261706
PR,santa tereza do oeste,"santa tereza do oeste PR, Brazil",-25.0511956
PR,lindoeste,"lindoeste PR, Brazil",-25.2608275
PR,formosa do oeste,"formosa do oeste PR, Brazil",-24.2966562
PR,iracema do oeste,"iracema do oeste PR, Brazil",-24.427888
PR,jesuitas,"jesuitas PR, Brazil",-24.3807263
PR,ceu azul,"ceu azul PR, Brazil",-25.1484973
PR,vera cruz do oeste,"vera cruz do oeste PR, Brazil",-25.058614
PR,foz do iguacu,"foz do iguacu PR, Brazil",-25.5401479
PR,santa terezinha de itaipu,"santa terezinha de itaipu PR, Brazil",-25.4390809
PR,sao miguel do iguacu,"sao miguel do iguacu PR, Brazil",-25.349171
PR,aurora do iguacu,"aurora do iguacu PR, Brazil",-25.3706044
PR,itaipulandia,"itaipulandia PR, Brazil",-25.1417007
PR,sao jose do itavo,"sao jose do itavo PR, Brazil",
PR,medianeira,"medianeira PR, Brazil",-25.2954233
PR,serranopolis do iguacu,"serranopolis do iguacu PR, Brazil",-25.3798835
PR,matelandia,"matelandia PR, Brazil",-25.2404183
PR,ramilandia,"ramilandia PR, Brazil",-25.1190203
PR,missal,"missal PR, Brazil",-25.0913359
PR,santa helena,"santa helena PR, Brazil",-24.8591735
PR,sao clemente,"sao clemente PR, Brazil",-24.7806975
PR,diamante d  oeste,"diamante d  oeste PR, Brazil",-24.9446989
PR,sao jose das palmeiras,"sao jose das palmeiras PR, Brazil",-24.8350864
PR,toledo,"toledo PR, Brazil",-24.7222438
PR,dez de maio,"dez de maio PR, Brazil",-24.6786356
PR,novo sobradinho,"novo sobradinho PR, Brazil",-24.6248959
PR,vila nova,"vila nova PR, Brazil",-23.9064006
PR,novo sarandi,"novo sarandi PR, Brazil",-24.5646431
PR,sao pedro do iguacu,"sao pedro do iguacu PR, Brazil",-24.9341766
PR,nova santa rosa,"nova santa rosa PR, Brazil",-24.468132
PR,ouro verde do oeste,"ouro verde do oeste PR, Brazil",-24.7741302
PR,assis chateaubriand,"assis chateaubriand PR, Brazil",-24.4054826
PR,encantado d'oeste,"encantado d'oeste PR, Brazil",-24.4143746
PR,bragantina,"bragantina PR, Brazil",-24.8332943
PR,quatro pontes,"quatro pontes PR, Brazil",-24.5741062
PR,tupassi,"tupassi PR, Brazil",-24.5857992
PR,pato bragado,"pato bragado PR, Brazil",-24.6270545
PR,palotina,"palotina PR, Brazil",-24.2839929
PR,são camilo,"são camilo PR, Brazil",-24.1815149
PR,maripa,"maripa PR, Brazil",-24.419978
PR,perola independente,"perola independente PR, Brazil",-24.5332521
PA,marechal candido rondon,"marechal candido rondon PA, Brazil",-24.5582532
PR,porto mendes,"porto mendes PR, Brazil",-24.4891427
PR,guaira,"guaira PR, Brazil",-24.0851924
PR,doutor oliveira castro,"doutor oliveira castro PR, Brazil",-24.2520444
PR,entre rios do oeste,"entre rios do oeste PR, Brazil",-24.7002098
PR,terra roxa,"terra roxa PR, Brazil",-24.1670468
PR,santa rita do oeste,"santa rita do oeste PR, Brazil",
PR,mercedes,"mercedes PR, Brazil",-24.4504957
PR,londrina,"londrina PR, Brazil",-23.3112878
PR,paiquere,"paiquere PR, Brazil",-23.5271029
PR,tamarana,"tamarana PR, Brazil",-23.7223793
PR,bela vista do paraiso,"bela vista do paraiso PR, Brazil",-22.9948493
PR,santa margarida,"santa margarida PR, Brazil",-22.9701742
PR,primeiro de maio,"primeiro de maio PR, Brazil",-22.851714
PR,alvorada do sul,"alvorada do sul PR, Brazil",-22.7807269
PR,porecatu,"porecatu PR, Brazil",-22.753724
PR,florestopolis,"florestopolis PR, Brazil",-22.8663942
PR,sertanopolis,"sertanopolis PR, Brazil",-23.0600434
PR,cambe,"cambe PR, Brazil",-23.2782035
PR,ibipora,"ibipora PR, Brazil",-23.2684137
PR,jataizinho,"jataizinho PR, Brazil",-23.257815
PR,assai,"assai PR, Brazil",-23.3736041
PR,santa cecilia do pavao,"santa cecilia do pavao PR, Brazil",-23.5176577
PR,nova america da colina,"nova america da colina PR, Brazil",-23.3315888
PR,sao sebastiao da amoreira,"sao sebastiao da amoreira PR, Brazil",-23.4647501
PR,nova santa barbara,"nova santa barbara PR, Brazil",-23.5860638
PR,sao jeronimo da serra,"sao jeronimo da serra PR, Brazil",-23.7221275
PR,urai,"urai PR, Brazil",-23.199997
PR,cruzeiro do norte,"cruzeiro do norte PR, Brazil",-23.2289249
PR,rancho alegre,"rancho alegre PR, Brazil",-23.070922
PR,cornelio procopio,"cornelio procopio PR, Brazil",-23.1825218
PR,congonhas,"congonhas PR, Brazil",-23.2034274
PR,nova fatima,"nova fatima PR, Brazil",-23.433056
PR,santo antonio do paraiso,"santo antonio do paraiso PR, Brazil",-23.4949247
PR,congonhinhas,"congonhinhas PR, Brazil",-23.5497241
PR,leopolis,"leopolis PR, Brazil",-23.0789091
PR,sertaneja,"sertaneja PR, Brazil",-23.0367627
PR,santa mariana,"santa mariana PR, Brazil",-23.1499367
PR,panema,"panema PR, Brazil",-22.9541774
PR,bandeirantes,"bandeirantes PR, Brazil",-23.107788
PR,santa amelia,"santa amelia PR, Brazil",-23.2661996
PR,itambaraca,"itambaraca PR, Brazil",-23.0176678
PR,andira,"andira PR, Brazil",-23.0494761
PR,andira-pr,"andira-pr PR, Brazil",-23.0494761
PR,cambara,"cambara PR, Brazil",-23.042273
PR,jacarezinho,"jacarezinho PR, Brazil",-23.159115
PR,ribeirao claro,"ribeirao claro PR, Brazil",-23.1960492
PR,carlopolis,"carlopolis PR, Brazil",-23.4285011
PR,santo antonio da platina,"santo antonio da platina PR, Brazil",-23.2957157
PR,quatigua,"quatigua PR, Brazil",-23.5669626
PR,joaquim tavora,"joaquim tavora PR, Brazil",-23.4999724
PR,abatia,"abatia PR, Brazil",-23.3052967
PR,guapirama,"guapirama PR, Brazil",-23.5164582
PR,jundiai do sul,"jundiai do sul PR, Brazil",-23.4369861
PR,conselheiro mairinck,"conselheiro mairinck PR, Brazil",-23.6229983
PR,ribeirao do pinhal,"ribeirao do pinhal PR, Brazil",-23.4063092
PR,rolandia,"rolandia PR, Brazil",-23.3119901
PR,sao martinho,"sao martinho PR, Brazil",-23.1945651
PR,jaguapita,"jaguapita PR, Brazil",-23.1102516
PR,pitangueiras,"pitangueiras PR, Brazil",-23.2313428
PR,miraselva,"miraselva PR, Brazil",-22.9675823
PR,prado ferreira,"prado ferreira PR, Brazil",-23.039784
PR,guaraci,"guaraci PR, Brazil",-22.970394
PR,bentopolis,"bentopolis PR, Brazil",-22.9288622
PR,centenario do sul,"centenario do sul PR, Brazil",-22.821497
PR,lupionopolis,"lupionopolis PR, Brazil",-22.7558205
PR,cafeara,"cafeara PR, Brazil",-22.78905
PR,santo inacio,"santo inacio PR, Brazil",-22.6973239
PR,santa ines,"santa ines PR, Brazil",-22.640225
PR,itaguaje,"itaguaje PR, Brazil",-22.618282
PR,nossa senhora das gracas,"nossa senhora das gracas PR, Brazil",-22.9138823
PR,colorado,"colorado PR, Brazil",-22.8385097
PR,alto alegre,"alto alegre PR, Brazil",-24.9610537
PR,arapongas,"arapongas PR, Brazil",-23.4152862
PR,sabaudia,"sabaudia PR, Brazil",-23.319019
PR,astorga,"astorga PR, Brazil",-23.2350184
PR,santa zelia,"santa zelia PR, Brazil",-23.1747541
PR,icara,"icara PR, Brazil",-23.1709863
PR,iguaracu,"iguaracu PR, Brazil",-23.1972911
PR,angulo,"angulo PR, Brazil",-23.1958345
PR,munhoz de melo,"munhoz de melo PR, Brazil",-23.0158278
PR,santa fe,"santa fe PR, Brazil",-23.039993
PR,florida,"florida PR, Brazil",-23.0861312
PR,lobato,"lobato PR, Brazil",-23.0077055
PR,apucarana,"apucarana PR, Brazil",-23.5525327
PR,california,"california PR, Brazil",-23.6672543
PR,marilandia do sul,"marilandia do sul PR, Brazil",-23.7462425
PR,maua da serra,"maua da serra PR, Brazil",-23.9045517
PR,rio bom,"rio bom PR, Brazil",-23.7618456
PR,faxinal,"faxinal PR, Brazil",-24.001212
PR,grandes rios,"grandes rios PR, Brazil",-24.1454626
PR,rio branco do ivai,"rio branco do ivai PR, Brazil",-24.3193396
PR,rosario do ivai,"rosario do ivai PR, Brazil",-24.2545374
PR,cruzmaltina,"cruzmaltina PR, Brazil",-23.9930826
PR,jardim alegre,"jardim alegre PR, Brazil",-24.1795192
PR,lidianopolis,"lidianopolis PR, Brazil",-24.1073464
PR,ivaipora,"ivaipora PR, Brazil",-24.2433517
PR,ariranha do ivai,"ariranha do ivai PR, Brazil",-24.3834527
PR,arapua,"arapua PR, Brazil",-24.3079525
PR,cambira,"cambira PR, Brazil",-23.6002773
PR,novo itacolomi,"novo itacolomi PR, Brazil",-23.7632302
PR,jandaia do sul,"jandaia do sul PR, Brazil",-23.6003907
PR,marumbi,"marumbi PR, Brazil",-23.7070343
PR,kalore,"kalore PR, Brazil",-23.8242643
PR,borrazopolis,"borrazopolis PR, Brazil",-23.9399295
PR,sao joao do ivai,"sao joao do ivai PR, Brazil",-23.9914063
PR,luar,"luar PR, Brazil",-25.2657539
PR,ubauna,"ubauna PR, Brazil",-23.9768915
PR,lunardelli,"lunardelli PR, Brazil",-24.0793542
PR,godoy moreira,"godoy moreira PR, Brazil",-24.1925289
PR,bom sucesso,"bom sucesso PR, Brazil",-23.7101968
PR,sao pedro do ivai,"sao pedro do ivai PR, Brazil",-23.8660384
PR,fenix,"fenix PR, Brazil",-23.9169495
PR,barbosa ferraz,"barbosa ferraz PR, Brazil",-24.0287182
PR,corumbatai do sul,"corumbatai do sul PR, Brazil",-24.100956
PR,mandaguari,"mandaguari PR, Brazil",-23.5224849
PR,marialva,"marialva PR, Brazil",-23.4820987
PR,aquidaban,"aquidaban PR, Brazil",-23.5858257
PR,sao miguel do cambui,"sao miguel do cambui PR, Brazil",-23.6105909
PR,maringa,"maringa PR, Brazil",-23.5247319
PR,sarandi,"sarandi PR, Brazil",-23.444117
PR,floresta,"floresta PR, Brazil",-23.6144046
PR,ivatuba,"ivatuba PR, Brazil",-23.618722
PR,paicandu,"paicandu PR, Brazil",-23.4575884
PR,doutor camargo,"doutor camargo PR, Brazil",-23.5575611
PR,mandaguacu,"mandaguacu PR, Brazil",-23.3485076
PR,pulinopolis,"pulinopolis PR, Brazil",-23.2994273
PR,ourizona,"ourizona PR, Brazil",-23.4047001
PR,itambe,"itambe PR, Brazil",-23.659424
PR,presidente castelo branco,"presidente castelo branco PR, Brazil",-23.2790844
PR,florai,"florai PR, Brazil",-23.3206134
PR,sao jorge do ivai,"sao jorge do ivai PR, Brazil",-23.4327325
PR,cianorte,"cianorte PR, Brazil",-23.662036
PR,sao manoel do parana,"sao manoel do parana PR, Brazil",-23.394137
PR,sao tome,"sao tome PR, Brazil",-23.534946
PR,japura,"japura PR, Brazil",-23.469273
PR,jussara,"jussara PR, Brazil",-23.621931
PR,indianopolis,"indianopolis PR, Brazil",-23.4807249
PR,terra boa,"terra boa PR, Brazil",-23.768329
PR,peabiru,"peabiru PR, Brazil",-23.9142123
PR,araruna,"araruna PR, Brazil",-23.9320308
PR,quinta do sol,"quinta do sol PR, Brazil",-23.8494169
PR,engenheiro beltrao,"engenheiro beltrao PR, Brazil",-23.7996003
PR,ivailandia,"ivailandia PR, Brazil",-23.7221801
PR,iretama,"iretama PR, Brazil",-24.4204859
PR,luiziana,"luiziana PR, Brazil",-24.2838237
PR,campo mourao,"campo mourao PR, Brazil",-24.046329
PR,roncador,"roncador PR, Brazil",-24.5952165
PR,alto sao joao,"alto sao joao PR, Brazil",-26.0965573
PR,farol,"farol PR, Brazil",-24.0935055
PR,nova cantu,"nova cantu PR, Brazil",-24.6739252
PR,mambore,"mambore PR, Brazil",-24.3084433
PR,campina da lagoa,"campina da lagoa PR, Brazil",-24.5937926
PR,juranda,"juranda PR, Brazil",-24.420866
PR,rio verde,"rio verde PR, Brazil",-25.0809489
PR,goioere,"goioere PR, Brazil",-24.1851885
PR,4o. centenario,"4o. centenario PR, Brazil",-23.804027
PR,moreira sales,"moreira sales PR, Brazil",-24.0509413
PR,paraná d'oeste,"paraná d'oeste PR, Brazil",-24.1095467
PR,janiopolis,"janiopolis PR, Brazil",-24.140124
PR,boa esperanca,"boa esperanca PR, Brazil",-24.2411024
PR,rancho alegre d  oeste,"rancho alegre d  oeste PR, Brazil",-24.3065214
PR,cruzeiro do oeste,"cruzeiro do oeste PR, Brazil",-23.7839582
PR,sao silvestre,"sao silvestre PR, Brazil",-25.1049512
PR,tapejara,"tapejara PR, Brazil",-23.7334411
PR,tuneiras do oeste,"tuneiras do oeste PR, Brazil",-23.8672329
PR,mariluz,"mariluz PR, Brazil",-24.0031216
PR,maria helena,"maria helena PR, Brazil",-23.6139395
PR,douradina,"douradina PR, Brazil",-23.3847331
PR,nova olimpia,"nova olimpia PR, Brazil",-23.4699403
PR,umuarama,"umuarama PR, Brazil",-23.7621152
PR,serra dos dourados,"serra dos dourados PR, Brazil",-23.615381
PR,santa eliza,"santa eliza PR, Brazil",-23.529233
PR,ivate,"ivate PR, Brazil",-23.4084656
PR,alto paraiso,"alto paraiso PR, Brazil",-23.508137
PR,icaraima,"icaraima PR, Brazil",-23.3948345
PR,xambre,"xambre PR, Brazil",-23.7361723
PR,perobal,"perobal PR, Brazil",-23.894861
PR,perola,"perola PR, Brazil",-23.8031666
PR,esperanca nova,"esperanca nova PR, Brazil",-23.7246134
PR,altonia,"altonia PR, Brazil",-23.8722004
PR,sao jorge do patrocinio,"sao jorge do patrocinio PR, Brazil",-23.7612908
PR,ipora,"ipora PR, Brazil",-24.0039474
PR,cafezal do sul,"cafezal do sul PR, Brazil",-23.900508
PR,guaipora,"guaipora PR, Brazil",-23.94227
PR,jangada,"jangada PR, Brazil",-24.0115361
PR,francisco alves,"francisco alves PR, Brazil",-24.0694395
PR,rio bonito,"rio bonito PR, Brazil",-22.7078603
PR,alto piquiri,"alto piquiri PR, Brazil",-24.0239021
PR,brasilandia do sul,"brasilandia do sul PR, Brazil",-24.1975793
PR,nova esperanca,"nova esperanca PR, Brazil",-23.1818437
PR,atalaia,"atalaia PR, Brazil",-23.1513833
PR,uniflor,"uniflor PR, Brazil",-23.0853871
PR,cruzeiro do sul,"cruzeiro do sul PR, Brazil",-22.9623678
PR,paranacity,"paranacity PR, Brazil",-22.9304971
PR,inaja,"inaja PR, Brazil",-22.7530214
PR,paranapoema,"paranapoema PR, Brazil",-22.6561084
PR,jardim olinda,"jardim olinda PR, Brazil",-22.5520625
PR,paranavai,"paranavai PR, Brazil",-23.08165
PR,graciosa,"graciosa PR, Brazil",-23.084042
PR,santo antonio do caiua,"santo antonio do caiua PR, Brazil",-22.7365132
PR,sao joao do caiua,"sao joao do caiua PR, Brazil",-22.8544849
PR,alto parana,"alto parana PR, Brazil",-23.131247
PR,tamboara,"tamboara PR, Brazil",-23.1995071
PR,sao carlos do ivai,"sao carlos do ivai PR, Brazil",-23.315828
PR,paraiso do norte,"paraiso do norte PR, Brazil",-23.2841185
PR,nova alianca do ivai,"nova alianca do ivai PR, Brazil",-23.176271
PR,rondon,"rondon PR, Brazil",-23.4171839
PR,guaporema,"guaporema PR, Brazil",-23.340218
PR,cidade gaucha,"cidade gaucha PR, Brazil",-23.3816558
PR,tapira,"tapira PR, Brazil",-23.323146
PR,mirador,"mirador PR, Brazil",-23.257015
PR,amapora,"amapora PR, Brazil",-23.094272
PR,planaltina do parana,"planaltina do parana PR, Brazil",-23.0228724
PR,guairaca,"guairaca PR, Brazil",-22.9352304
PR,terra rica,"terra rica PR, Brazil",-22.7264874
PR,adhemar de barros,"adhemar de barros PR, Brazil",-22.690307
PR,loanda,"loanda PR, Brazil",-22.9320944
PR,santa isabel do ivai,"santa isabel do ivai PR, Brazil",-23.0013818
PR,sao jose do ivai,"sao jose do ivai PR, Brazil",-23.1330341
PR,santa monica,"santa monica PR, Brazil",-23.1085921
PR,santa cruz de monte castelo,"santa cruz de monte castelo PR, Brazil",-22.9582028
PR,querencia do norte,"querencia do norte PR, Brazil",-23.083758
PR,porto rico,"porto rico PR, Brazil",-22.774742
PR,sao pedro do parana,"sao pedro do parana PR, Brazil",-22.8240967
PR,porto sao jose,"porto sao jose PR, Brazil",-22.7178722
PR,marilena,"marilena PR, Brazil",-22.7358333
PR,nova londrina,"nova londrina PR, Brazil",-22.7633621
PR,itauna do sul,"itauna do sul PR, Brazil",-22.7302304
PR,diamante do norte,"diamante do norte PR, Brazil",-22.6565442
SC,florianopolis,"florianopolis SC, Brazil",-27.5973002
SC,floranopolis,"floranopolis SC, Brazil",
SC,florian&oacute;polis,"florian&oacute;polis SC, Brazil",
SC,sao jose,"sao jose SC, Brazil",-27.6157733
SC,sao pedro de alcantara,"sao pedro de alcantara SC, Brazil",-27.5676985
SC,palhoca,"palhoca SC, Brazil",-27.6447774
SC,santo amaro da imperatriz,"santo amaro da imperatriz SC, Brazil",-27.6865324
SC,aguas mornas,"aguas mornas SC, Brazil",-27.696316
SC,biguacu,"biguacu SC, Brazil",-27.4961277
SC,antonio carlos,"antonio carlos SC, Brazil",-27.5168462
SC,governador celso ramos,"governador celso ramos SC, Brazil",-27.317161
SC,tijucas,"tijucas SC, Brazil",-27.239404
SC,porto belo,"porto belo SC, Brazil",-27.1542415
SC,bombinhas,"bombinhas SC, Brazil",-27.1519159
SC,itapema,"itapema SC, Brazil",-27.09472
SC,canelinha,"canelinha SC, Brazil",-27.2660341
SC,sao joao batista,"sao joao batista SC, Brazil",-27.277547
SC,major gercino,"major gercino SC, Brazil",-27.419236
SC,nova trento,"nova trento SC, Brazil",-27.2862616
SC,botuvera,"botuvera SC, Brazil",-27.1990695
SC,itajai,"itajai SC, Brazil",-26.9046787
SC,ilhota,"ilhota SC, Brazil",-26.9022824
SC,balenario camboriu,"balenario camboriu SC, Brazil",
SC,balneario camboriu,"balneario camboriu SC, Brazil",-26.9924395
SC,camboriu,"camboriu SC, Brazil",-27.0273601
SC,brusque,"brusque SC, Brazil",-27.0964628
SC,guabiruba,"guabiruba SC, Brazil",-27.0864326
SC,botuverá,"botuverá SC, Brazil",-27.1990695
SC,navegantes,"navegantes SC, Brazil",-26.8898813
SC,balneario picarras,"balneario picarras SC, Brazil",-26.7638889
SC,penha,"penha SC, Brazil",-26.775418
SC,barra velha,"barra velha SC, Brazil",-26.6338203
SC,sao joao do itaperiu,"sao joao do itaperiu SC, Brazil",-26.6186415
SC,ituporanga,"ituporanga SC, Brazil",-27.4096219
SC,rio bonito,"rio bonito SC, Brazil",-28.2788046
SC,chapadao do lageado,"chapadao do lageado SC, Brazil",-27.590507
SC,atalanta,"atalanta SC, Brazil",-27.421916
SC,agrolandia,"agrolandia SC, Brazil",-27.4120688
SC,petrolandia,"petrolandia SC, Brazil",-27.5329615
SC,imbuia,"imbuia SC, Brazil",-27.49082
SC,vidal ramos,"vidal ramos SC, Brazil",-27.3908814
SC,leoberto leal,"leoberto leal SC, Brazil",-27.5071209
SC,alfredo wagner,"alfredo wagner SC, Brazil",-27.6961513
SC,angelina,"angelina SC, Brazil",-27.5805287
SC,rancho queimado,"rancho queimado SC, Brazil",-27.6727911
SC,anitapolis,"anitapolis SC, Brazil",-27.9041185
SC,sao bonifacio,"sao bonifacio SC, Brazil",-27.900907
SC,paulo lopes,"paulo lopes SC, Brazil",-27.964968
SC,garopaba,"garopaba SC, Brazil",-28.0274798
SC,lages,"lages SC, Brazil",-27.8165664
SC,correia pinto,"correia pinto SC, Brazil",-27.587688
SC,bocaina do sul,"bocaina do sul SC, Brazil",-27.745494
SC,otacilio costa,"otacilio costa SC, Brazil",-27.4832304
SC,painel,"painel SC, Brazil",-27.9214849
SC,palmeira,"palmeira SC, Brazil",-27.5797981
SC,capao alto,"capao alto SC, Brazil",-27.9382827
SC,ponte alta,"ponte alta SC, Brazil",-27.483497
SC,sao jose do cerrito,"sao jose do cerrito SC, Brazil",-27.6627041
SC,campo belo do sul,"campo belo do sul SC, Brazil",-27.8989298
SC,cerro negro,"cerro negro SC, Brazil",-27.7953331
SC,anita garibaldi,"anita garibaldi SC, Brazil",-26.3184202
SC,celso ramos,"celso ramos SC, Brazil",-27.6335797
SC,sao joaquim,"sao joaquim SC, Brazil",-28.2924972
SC,urupema,"urupema SC, Brazil",-27.9557716
SC,bom jardim da serra,"bom jardim da serra SC, Brazil",-28.3380324
SC,urubici,"urubici SC, Brazil",-28.015663
SC,rio rufino,"rio rufino SC, Brazil",-27.861691
SC,bom retiro,"bom retiro SC, Brazil",-27.798993
SC,tubarao,"tubarao SC, Brazil",-28.471488
SC,treze de maio,"treze de maio SC, Brazil",-28.5574415
SC,jaguaruna,"jaguaruna SC, Brazil",-28.6237365
SC,sangao,"sangao SC, Brazil",-28.6397512
SC,pedras grandes,"pedras grandes SC, Brazil",-28.4357866
SC,azambuja,"azambuja SC, Brazil",-27.1233568
SC,sao ludgero,"sao ludgero SC, Brazil",-28.3243832
SC,gravatal,"gravatal SC, Brazil",-28.3300703
SC,armazem,"armazem SC, Brazil",-28.2624996
SC,capivari de baixo,"capivari de baixo SC, Brazil",-28.449773
SC,braco do norte,"braco do norte SC, Brazil",-28.2728633
SC,rio fortuna,"rio fortuna SC, Brazil",-28.1335539
SC,santa rosa de lima,"santa rosa de lima SC, Brazil",-28.0404239
SC,sao martinho,"sao martinho SC, Brazil",-28.165018
SC,imarui,"imarui SC, Brazil",-28.3440491
SC,imbituba,"imbituba SC, Brazil",-28.241827
SC,laguna,"laguna SC, Brazil",-28.4837443
SC,pescaria brava,"pescaria brava SC, Brazil",-28.3845591
SC,criciuma,"criciuma SC, Brazil",-28.6789941
SC,icara,"icara SC, Brazil",-28.7116553
SC,balneario rincao,"balneario rincao SC, Brazil",-28.8235718
SC,morro da fumaca,"morro da fumaca SC, Brazil",-28.6522275
SC,estacao cocal,"estacao cocal SC, Brazil",-28.5974266
SC,urussanga,"urussanga SC, Brazil",-28.5191381
SC,cocal do sul,"cocal do sul SC, Brazil",-28.6007346
SC,forquilhinha,"forquilhinha SC, Brazil",-28.7487602
SC,sideropolis,"sideropolis SC, Brazil",-28.597588
SC,treviso,"treviso SC, Brazil",-28.5153879
SC,nova veneza,"nova veneza SC, Brazil",-28.637371
SC,nossa senhora de caravaggio,"nossa senhora de caravaggio SC, Brazil",-27.14085375
SC,orleans,"orleans SC, Brazil",-28.3572698
SC,lauro muller,"lauro muller SC, Brazil",-28.3942244
SC,grao para,"grao para SC, Brazil",-28.1856937
SC,ararangua,"ararangua SC, Brazil",-28.9348832
SC,balneario arroio do silva,"balneario arroio do silva SC, Brazil",-28.9815269
SC,maracaja,"maracaja SC, Brazil",-28.8628566
SC,meleiro,"meleiro SC, Brazil",-28.8303183
SC,sapiranga,"sapiranga SC, Brazil",-28.8989335
SC,morro grande,"morro grande SC, Brazil",-28.6695957
SC,turvo,"turvo SC, Brazil",-28.9277445
SC,morro chato,"morro chato SC, Brazil",-26.6165425
SC,ermo,"ermo SC, Brazil",-28.9849219
SC,timbe do sul,"timbe do sul SC, Brazil",-28.8300122
SC,jacinto machado,"jacinto machado SC, Brazil",-28.999338
SC,balneario gaivota,"balneario gaivota SC, Brazil",-29.1553098
SC,sombrio,"sombrio SC, Brazil",-29.107985
